id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
2943,47,Rocket Pool,RPL,rocket-pool,1,2018-07-18T01:34:15.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd33526068d116ce69f19a9ee46f0bd304f21a51f'}"
2945,1812,ContentBox,BOX,contentbox,1,2018-07-19T16:29:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f'}"
2947,4961,SoPay,SOP,sopay,1,2018-07-19T16:29:17.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x076641af1b8f06b7f8c92587156143c109002cbe'}"
2949,781,Kryll,KRL,kryll,1,2018-07-19T16:29:18.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x464eBE77c293E473B48cFe96dDCf88fcF7bFDAC0'}"
2950,5100,LemoChain,LEMO,lemochain,1,2018-07-19T16:29:17.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x60c24407d01782c2175d32fe7c8921ed732371d1'}"
2955,1986,Cosmo Coin,COSM,cosmo-coin,1,2018-07-23T11:54:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd1e10c37a27d95d95720291b1dc6f12f74c71443'}"
2958,865,TurtleCoin,TRTL,turtlecoin,1,2018-07-23T11:54:17.000Z,2023-06-07T04:29:00.000Z,
2960,2155,Tourist Token,TOTO,tourist-token,1,2018-07-25T17:39:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe3278df3eb2085ba9b6899812a99a10f9ca5e0df'}"
2965,2224,VikkyToken,VIKKY,vikkytoken,1,2018-07-25T17:39:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd2946be786f35c3cc402c29b323647abda799071'}"
2976,1878,Ryo Currency,RYO,ryo-currency,1,2018-07-27T01:29:34.000Z,2023-06-07T04:29:00.000Z,
2980,1806,WABnetwork,WAB,wabnetwork,1,2018-07-27T01:29:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4bbbc57af270138ef2ff2c50dbfad684e9e0e604'}"
2982,315,MVL,MVL,mvl,1,2018-07-27T01:29:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa849eaae994fb86afa73382e9bd88c2b6b18dc71'}"
2986,8751,DACC,DACC,dacc,1,2018-07-27T01:29:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8c595d070d104377f58715ce2e6c93e49a87f3c'}"
2988,2516,Pigeoncoin,PGN,pigeoncoin,1,2018-07-30T18:39:27.000Z,2023-06-07T04:29:00.000Z,
2989,239,STASIS EURO,EURS,stasis-euro,1,2018-07-30T18:44:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdb25f211ab05b1c97d595516f45794528a807ad8'}"
2991,1699,NIX,NIX,nix,1,2018-07-28T19:09:34.000Z,2023-06-07T04:29:00.000Z,
2992,852,Apollo Currency,APL,apollo-currency,1,2018-07-28T19:09:35.000Z,2023-06-07T04:29:00.000Z,
2994,5181,Bitcoin File,BIFI,bitcoin-file,1,2018-07-28T20:14:31.000Z,2023-06-07T04:29:00.000Z,
2998,1472,Vexanium,VEX,vexanium,1,2018-07-31T17:19:20.000Z,2023-06-07T04:29:00.000Z,
3006,8752,Niobio,NBR,niobio,1,2018-07-31T17:19:26.000Z,2023-06-07T04:29:00.000Z,
3008,2289,Vivid Coin,VIVID,vivid-coin,1,2018-08-01T19:09:29.000Z,2023-06-07T04:29:00.000Z,
3012,317,VeThor Token,VTHO,vethor-token,1,2018-07-30T19:19:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 3077, 'name': 'VeChain', 'symbol': 'VET', 'slug': 'vechain', 'token_address': '0x0000000000000000000000000000456E65726779'}"
3013,8718,PRiVCY,PRIV,privcy,1,2018-07-31T18:39:23.000Z,2023-06-07T04:29:00.000Z,
3018,8084,Kalkulus,KLKS,kalkulus,1,2018-08-01T19:09:26.000Z,2023-06-07T04:29:00.000Z,
3022,1367,ZMINE,ZMN,zmine,1,2018-08-01T19:24:18.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xfcb8a4b1a0b645e08064e05b98e9cc6f48d2aa57'}"
3024,2415,Arionum,ARO,arionum,1,2018-08-01T21:04:22.000Z,2023-06-07T04:29:00.000Z,
3029,167,Flux,FLUX,zel,1,2018-08-02T21:54:27.000Z,2023-06-07T04:29:00.000Z,
3035,3618,Blocksquare Token,BST,blocksquare-token,1,2022-02-28T10:25:00.000Z,2023-06-07T04:30:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a'}"
3052,801,GoCrypto Token,GOC,gocrypto-token,1,2018-08-03T19:24:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x4b85a666dec7c959e88b97814e46113601b07e57'}"
3056,2554,Thore Cash,TCH,thore-cash,1,2018-08-06T20:59:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9972a0f24194447e73a7e8b6cd26a52e02ddfad5'}"
3071,1628,EUNO,EUNO,euno,1,2018-08-03T19:19:21.000Z,2023-06-07T04:29:00.000Z,
3073,8753,Esports Token,EST,esports-token,1,2018-08-03T19:19:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x18f5b4908e8861e3114ba9a0a9a4e84c5f180cc0'}"
3077,39,VeChain,VET,vechain,1,2018-08-03T17:04:23.000Z,2023-06-07T04:29:00.000Z,
3079,1833,X8X Token,X8X,x8x-token,1,2018-08-06T21:04:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x910dfc18d6ea3d6a7124a6f8b5458f281060fa4c'}"
3082,1403,VINchain,VIN,vinchain,1,2018-08-06T21:09:20.000Z,2023-06-07T04:29:00.000Z,
3083,8754,Lina Network,LINA,lina-network,1,2018-08-07T22:29:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc05d14442a510de4d3d71a3d316585aa0ce32b50'}"
3085,8755,Ino Coin,INO,ino-coin,1,2018-08-06T21:24:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc9859fccc876e6b4b3c749c5d29ea04f48acb74f'}"
3089,303,AVINOC,AVINOC,avinoc,1,2018-08-07T00:34:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf1ca9cb74685755965c7458528a36934df52a3ef'}"
3093,2166,BBSCoin,BBS,bbscoin,1,2018-08-30T02:04:17.000Z,2023-06-07T04:29:00.000Z,
3095,2602,Niobium Coin,NBC,niobium-coin,1,2018-08-06T20:59:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f195617fa8fbad9540c5d113a99a0a0172aaedc'}"
3097,2593,XOVBank,XOV,xovbank,1,2018-08-06T21:14:19.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x153ed9cc1b792979d2bde0bbf45cc2a7e436a5f9'}"
3106,2182,PKG Token,PKG,pkg-token,1,2018-08-08T16:54:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x02f2d4a04e6e01ace88bd2cd632875543b2ef577'}"
3118,1547,Graviocoin,GIO,graviocoin,1,2018-08-07T23:34:21.000Z,2023-06-07T04:29:00.000Z,
3121,2197,IGToken,IG,igtoken,1,2018-08-09T23:14:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a88f04e0c905054d2f33b26bb3a46d7091a039a'}"
3123,5378,GSENetwork,GSE,gsenetwork,1,2018-08-08T18:39:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe530441f4f73bDB6DC2fA5aF7c3fC5fD551Ec838'}"
3125,2597,XDNA,XDNA,xdna,1,2018-08-09T23:14:24.000Z,2023-06-07T04:29:00.000Z,
3126,946,ProximaX,XPX,proximax,1,2018-08-09T00:14:17.000Z,2023-06-07T04:29:00.000Z,
3128,1733,SiaCashCoin,SCC,siacashcoin,1,2018-08-09T23:14:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x74fd51a98a4a1ecbef8cc43be801cce630e260bd'}"
3132,2180,EtherGem,EGEM,ethergem,1,2018-08-09T23:14:29.000Z,2023-06-07T04:29:00.000Z,
3133,2466,Arepacoin,AREPA,arepacoin,1,2018-08-09T23:14:26.000Z,2023-06-07T04:29:00.000Z,
3137,978,KARMA,KARMA,karma-eos,1,2018-08-10T20:29:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'therealkarma'}"
3138,4719,Noku,NOKU,noku,1,2018-08-10T20:29:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8167D3B1024cB51A2DD1B4d889ddf7023420796a'}"
3139,846,DxChain Token,DX,dxchain-token,1,2018-08-10T20:29:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x973e52691176d36453868D9d86572788d27041A9'}"
3140,2089,Ubex,UBEX,ubex,1,2018-08-13T20:04:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1'}"
3141,2018,Blockpass,PASS,blockpass,1,2018-08-10T20:24:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee4458e052b533b1aabd493b5f8c4d85d7b263dc'}"
3142,1025,BaaSid,BAAS,baasid,1,2018-08-10T20:24:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d929AA919E489505CcAAd8A199619c6DCA0c2de'}"
3149,8756,Netkoin,NTK,netkoin,1,2018-08-10T20:29:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d4d57cd06fa7fe99e26fdc481b468f77f05073c'}"
3152,8757,Obitan Chain,OBTC,obitan-chain,1,2018-08-10T20:29:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8fC01E6CbDfFaf09B54F423f9Bb1F856b22e47b2'}"
3155,37,Quant,QNT,quant,1,2018-08-10T20:29:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}"
3156,6767,Airbloc,ABL,airbloc,1,2018-08-13T20:04:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8b358b3397a8ea5464f8cc753645d42e14b79ea'}"
3158,2447,ZCore,ZCR,zcore,1,2018-08-13T20:44:31.000Z,2023-06-07T04:29:00.000Z,
3159,2571,Apollon,XAP,apollon,1,2018-08-13T20:54:31.000Z,2023-06-07T04:29:00.000Z,
3162,4380,YoloCash,YLC,yolocash,1,2018-08-13T23:39:32.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x21d5678a62dfe63a47062469ebb2fac2817d8832'}"
3164,1776,PumaPay,PMA,pumapay,1,2018-08-13T23:39:32.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x846c66cf71c43f80403b51fe3906b3599d63336f'}"
3166,2242,Bitcoin Incognito,XBI,bitcoin-incognito,1,2018-08-13T23:49:32.000Z,2023-06-07T04:29:00.000Z,
3171,2504,HeartBout,HB,heartbout,1,2018-08-14T22:34:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe2492f8d2a2618d8709ca99b1d8d75713bd84089'}"
3175,642,Maro,MARO,maro,1,2018-08-14T22:34:34.000Z,2023-06-07T04:29:00.000Z,
3179,2521,Arbidex,ABX,arbidex,1,2018-08-16T17:54:42.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e'}"
3181,1383,ShowHand,HAND,showhand,1,2018-08-16T17:54:42.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7'}"
3182,1940,HitChain,HIT,hitchain,1,2018-08-16T17:54:42.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7995ab36bB307Afa6A683C24a25d90Dc1Ea83566'}"
3184,2549,Gold Poker,GPKR,gold-poker,1,2018-08-16T17:54:42.000Z,2023-06-07T04:29:00.000Z,
3189,7568,Mainstream For The Underground,MFTU,mainstream-for-the-underground,1,2018-08-16T17:49:39.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbA745513ACEbcBb977497C569D4F7d340f2A936B'}"
3194,1877,DPRating,RATING,dprating,1,2018-08-20T15:44:47.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe8663a64a96169ff4d95b4299e7ae9a76b905b31'}"
3198,8758,KingXChain,KXC,kingxchain,1,2018-08-22T22:14:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x016396044709eb3edc69c44f4d5fa6996917e4e8'}"
3200,2398,Nasdacoin,NSD,nasdacoin,1,2018-08-22T22:14:32.000Z,2023-06-07T04:29:00.000Z,
3205,1186,VeriDocGlobal,VDG,veridocglobal,1,2018-08-22T22:14:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57C75ECCc8557136D32619a191fBCDc88560d711'}"
3208,8759,YUKI,YUKI,yuki,1,2018-08-24T02:59:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5ab793e36070f0fac928ea15826b0c1bc5365119'}"
3210,2421,MIB Coin,MIB,mib-coin,1,2018-09-04T14:54:19.000Z,2023-06-07T04:29:00.000Z,
3217,290,Ontology Gas,ONG,ontology-gas,1,2018-08-23T22:34:32.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x308bfaeAaC8BDab6e9Fc5Ead8EdCb5f95b0599d9'}"
3218,992,Energi,NRG,energi,1,2018-08-24T02:59:29.000Z,2023-06-07T04:29:00.000Z,
3219,2243,FUTURAX,FTXT,futurax,1,2018-08-24T02:59:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41875c2332b0877cdfaa699b641402b7d4642c32'}"
3220,1714,DAV Coin,DAV,dav-coin,1,2018-08-24T02:59:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd82df0abd3f51425eb15ef7580fda55727875f14'}"
3238,8760,ABCC Token,AT,abcc-token,1,2018-10-23T23:54:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbf8fb919a8bbf28e590852aef2d284494ebc0657'}"
3241,1206,FortKnoxster,FKX,fortknoxster,1,2018-08-30T01:59:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x16484d73ac08d2355f466d448d2b79d2039f6ebb'}"
3242,2317,Beetlecoin,BEET,beetle-coin,1,2018-09-07T03:04:21.000Z,2023-06-07T04:29:00.000Z,
3243,1255,Moneytoken,IMT,moneytoken,1,2018-08-30T21:04:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x13119e34e140097a507b07a5564bde1bc375d9e6'}"
3247,2393,Fire Lotto,FLOT,fire-lotto,1,2018-09-05T19:39:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x049399a6b048d52971f7d122ae21a1532722285f'}"
3255,1849,CyberMusic,CYMT,cybermusic,1,2018-09-07T20:49:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x78c292d1445e6b9558bf42e8bc369271ded062ea'}"
3256,2054,Bitether,BTR,bitether,1,2018-09-07T20:49:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x499a6b77bc25c26bcf8265e2102b1b3dd1617024'}"
3260,760,AMO Coin,AMO,amo-coin,1,2018-09-11T00:04:19.000Z,2023-06-07T04:29:00.000Z,
3261,2481,EvenCoin,EVN,evencoin,1,2018-09-11T00:04:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x68909e586eeac8f47315e84b4c9788dd54ef65bb'}"
3263,2601,Dinero,DIN,dinero,1,2018-09-11T02:09:28.000Z,2023-06-07T04:29:00.000Z,
3265,2050,Havy,HAVY,havy,1,2018-09-11T23:24:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c2e5b7ec572199d3841f6a38f7d4868bd0798f1'}"
3266,2570,Carebit,CARE,carebit,1,2018-09-11T23:24:23.000Z,2023-06-07T04:29:00.000Z,
3273,2269,IQ.cash,IQ,iqcash,1,2018-09-12T21:59:17.000Z,2023-06-07T04:29:00.000Z,
3279,1102,Rotharium,RTH,rotharium,1,2018-09-12T21:59:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3fd8f39a962efda04956981c31ab89fab5fb8bc8'}"
3280,1969,RealTract,RET,realtract,1,2018-09-13T22:59:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd7394087e1dbbe477fe4f1cf373b9ac9459565ff'}"
3285,1436,Birake,BIR,birake,1,2018-09-13T22:59:15.000Z,2023-06-07T04:29:00.000Z,
3287,2628,Abulaba,AAA,abulaba,1,2018-09-14T19:19:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd938137e6d96c72e4a6085412ada2dad78ff89c4'}"
3294,2445,Bitcoin Adult,BTAD,bitcoin-adult,1,2018-09-14T19:19:20.000Z,2023-06-07T04:29:00.000Z,
3296,8720,MINDOL,MIN,mindol,1,2019-03-29T18:54:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d64d850c8368008afb39224e92ad0dceff3cf38'}"
3301,930,Invictus Hyperion Fund,IHF,invictus-hyperion-fund,1,2018-09-17T19:59:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaf1250fa68d7decd34fd75de8742bc03b29bd58e'}"
3304,8761,MobilinkToken,MOLK,mobilinktoken,1,2018-09-17T19:59:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x97cb5cc1b2e10cc56dc16ab9179f06dfedbe41a2'}"
3306,72,Gemini Dollar,GUSD,gemini-dollar,1,2018-10-06T02:29:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd'}"
3316,377,smARTOFGIVING,AOG,smartofgiving,1,2018-09-21T01:14:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8578530205cecbe5db83f7f29ecfeec860c297c2'}"
3317,2091,Cryptrust,CTRT,cryptrust,1,2018-09-21T01:14:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8606a8f28e1e2fd50b9074d65c01548b1f040b32'}"
3324,2020,PluraCoin,PLURA,pluracoin,1,2018-09-21T18:49:21.000Z,2023-06-07T04:29:00.000Z,
3325,8762,Robotina,ROX,robotina,1,2018-09-21T18:49:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x574f84108a98c575794f75483d801d1d5dc861a5'}"
3327,839,SIX,SIX,six,1,2018-09-21T18:49:21.000Z,2023-06-07T04:29:00.000Z,
3328,8763,CMITCOIN,CMIT,cmitcoin,1,2018-09-21T18:59:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe11609b9a51caf7d32a55896386ac52ed90e66f1'}"
3330,42,Pax Dollar,USDP,paxos-standard,1,2018-09-27T20:54:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e870d67f660d95d5be530380d0ec0bd388289e1'}"
3332,2438,Gossip Coin,GOSS,gossipcoin,1,2018-09-24T23:19:25.000Z,2023-06-07T04:29:00.000Z,
3334,2000,X-CASH,XCASH,x-cash,1,2018-09-24T23:19:29.000Z,2023-06-07T04:29:00.000Z,
3335,2285,Shard,SHARD,shard,1,2018-09-24T23:19:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbebdab6da046bc49ffbb61fbd7b33157eb270d05'}"
3336,1370,IQeon,IQN,iqeon,1,2018-09-24T23:19:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0db8d8b76bc361bacbb72e2c491e06085a97ab31'}"
3337,1587,QChi,QCH,qchi,1,2018-11-01T01:04:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x687bfc3e73f6af55f0ccca8450114d107e781a0e'}"
3344,3843,Ecoreal Estate,ECOREAL,ecoreal-estate,1,2018-09-26T02:24:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7ECbb21346C501Fd07eb165E406120fA32381C16'}"
3345,1689,DAPS Coin,DAPS,daps-coin,1,2018-09-26T02:24:22.000Z,2023-06-07T04:29:00.000Z,
3352,2306,MidasProtocol,MAS,midasprotocol,1,2018-09-27T20:54:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x23ccc43365d9dd3882eab88f43d515208f832430'}"
3354,8764,TRONCLASSIC,TRXC,tronclassic,1,2018-09-27T20:54:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad5fe5b0b8ec8ff4565204990e4405b2da117d8e'}"
3356,1943,The Midas Touch Gold,TMTG,the-midas-touch-gold,1,2018-09-27T20:54:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x10086399dd8c1e3de736724af52587a2044c9fa2'}"
3361,1310,MintMe.com Coin,MINTME,mintme-com-coin,1,2018-09-30T00:24:29.000Z,2023-06-07T04:29:00.000Z,
3362,2206,Auxilium,AUX,auxilium,1,2018-10-01T17:59:22.000Z,2023-06-07T04:29:00.000Z,
3364,1970,PLATINCOIN,PLC,platincoin,1,2018-10-01T17:59:26.000Z,2023-06-07T04:29:00.000Z,
