id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
1468,2234,Kurrent,KURT,kurrent,1,2016-12-01T19:32:30.000Z,2023-06-07T04:29:00.000Z,
1473,1789,Pascal,PASC,pascal,1,2016-12-07T02:21:01.000Z,2023-06-07T04:29:00.000Z,
1474,2138,Eternity,ENT,eternity,1,2016-12-07T02:21:01.000Z,2023-06-07T04:29:00.000Z,
1492,822,Obyte,GBYTE,obyte,1,2016-12-27T20:54:34.000Z,2023-06-07T04:29:00.000Z,
1495,2171,PoSW Coin,POSW,posw-coin,1,2017-01-03T16:44:36.000Z,2023-06-07T04:29:00.000Z,
1500,1739,Wings,WINGS,wings,1,2017-01-11T15:04:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x667088b212ce3d06a1b553a7221E1fD19000d9aF'}"
1503,3308,Jupiter,JUP,jupiter,1,2017-01-12T04:29:34.000Z,2023-06-07T04:29:00.000Z,
1505,8325,Alias,ALIAS,alias,1,2017-01-14T22:50:12.000Z,2023-06-07T04:29:00.000Z,
1511,2352,PureVidz,VIDZ,purevidz,1,2017-01-19T22:54:34.000Z,2023-06-07T04:29:00.000Z,
1514,2387,ICOBID,ICOB,icobid,1,2017-01-20T18:39:34.000Z,2023-06-07T04:29:00.000Z,
1515,2574,iBank,IBANK,ibank,1,2017-01-23T23:45:05.000Z,2023-06-07T04:29:00.000Z,
1518,67,Maker,MKR,maker,1,2017-01-29T19:19:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2'}"
1521,444,Komodo,KMD,komodo,1,2017-02-05T23:49:46.000Z,2023-06-07T04:29:00.000Z,
1522,2457,FirstCoin,FRST,firstcoin,1,2017-02-05T23:49:45.000Z,2023-06-07T04:29:00.000Z,
1528,2578,Iconic,ICON,iconic,1,2017-02-08T22:29:38.000Z,2023-06-07T04:29:00.000Z,
1546,1117,Centurion,CNT,centurion,1,2017-02-22T00:44:36.000Z,2023-06-07T04:29:00.000Z,
1552,439,Enzyme,MLN,enzyme,1,2017-02-22T00:44:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}"
1556,670,Chrono.tech,TIME,chrono-tech,1,2017-02-27T11:54:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x485d17A6f1B8780392d53D64751824253011A260'}"
1558,2621,Argus,ARGUS,argus,1,2017-02-26T18:19:40.000Z,2023-06-07T04:29:00.000Z,
1562,1918,Swarm City,SWT,swarm-city,1,2017-03-03T22:04:43.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb9e7f8568e08d5659f5d29c4997173d84cdf2607'}"
1567,256,Nano,XNO,nano,1,2017-03-07T00:34:45.000Z,2023-06-07T04:29:00.000Z,
1578,2046,Zero,ZER,zero,1,2017-03-20T21:49:48.000Z,2023-06-07T04:29:00.000Z,
1582,1993,Netko,NETKO,netko,1,2017-03-20T21:49:50.000Z,2023-06-07T04:29:00.000Z,
1586,397,Ark,ARK,ark,1,2017-03-22T14:19:45.000Z,2023-06-07T04:29:00.000Z,
1588,1588,Tokes,TKS,tokes,1,2017-03-26T16:54:44.000Z,2023-06-07T04:29:00.000Z,
1596,1406,Edgeless,EDG,edgeless,1,2017-03-30T21:24:44.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c'}"
1609,2177,Asch,XAS,asch,1,2017-04-01T21:40:14.000Z,2023-06-07T04:29:00.000Z,
1619,1086,Skycoin,SKY,skycoin,1,2017-04-17T17:59:45.000Z,2023-06-07T04:29:00.000Z,
1623,8736,BlazerCoin,BLAZR,blazercoin,1,2017-04-17T19:14:50.000Z,2023-06-07T04:29:00.000Z,
1624,2207,Atmos,ATMOS,atmos,1,2017-04-17T19:34:53.000Z,2023-06-07T04:29:00.000Z,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'ATMOS-eos-novusphereio'}"
1629,1864,Zennies,ZENI,zennies,1,2017-04-18T00:04:49.000Z,2023-06-07T04:29:00.000Z,
1630,2564,Coinonat,CXT,coinonat,1,2017-04-17T23:34:46.000Z,2023-06-07T04:29:00.000Z,
1632,2614,Concoin,CONX,concoin,1,2017-04-18T00:04:49.000Z,2023-06-07T04:29:00.000Z,
1636,1456,XTRABYTES,XBY,xtrabytes,1,2017-04-20T21:24:51.000Z,2023-06-07T04:29:00.000Z,
1637,200,iExec RLC,RLC,rlc,1,2017-04-20T21:49:49.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x607f4c5bb672230e8672085532f7e901544a7375'}"
1638,2013,WeTrust,TRST,trust,1,2017-04-20T21:59:47.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b'}"
1651,2523,SpeedCash,SCS,speedcash,1,2017-04-27T20:09:58.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x81995ff7AEe5c780192b47e0B42a7a86692d1415'}"
1654,1570,BitCore,BTX,bitcore,1,2017-04-27T21:24:52.000Z,2023-06-07T04:29:00.000Z,
1657,2569,Bitvolt,VOLT,bitvolt,1,2017-04-30T17:54:54.000Z,2023-06-07T04:29:00.000Z,
1658,2250,Lunyr,LUN,lunyr,1,2017-05-01T13:29:54.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfa05A73FfE78ef8f1a739473e462c54bae6567D9'}"
1659,106,Gnosis,GNO,gnosis-gno,1,2017-05-01T20:09:54.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6810e776880c02933d47db1b9fc05908e5386b96'}"
1660,1148,Monolith,TKN,monolith,1,2017-05-07T14:04:49.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaaaf91d9b90df800df4f55c205fd6989c977e73a'}"
1669,1610,Humaniq,HMQ,humaniq,1,2017-05-11T21:19:54.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcbcc0f036ed4788f63fc0fee32873d6a7487b908'}"
1674,268,Cannation,CNNC,cannation,1,2017-05-13T18:09:54.000Z,2023-06-07T04:29:00.000Z,
1678,2223,InsaneCoin,INSN,insanecoin-insn,1,2017-05-17T15:09:51.000Z,2023-06-07T04:29:00.000Z,
1680,170,Aragon,ANT,aragon,1,2017-05-18T21:29:54.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa117000000f279d81a1d3cc75430faa017fa5a2e'}"
1681,793,PRIZM,PZM,prizm,1,2017-05-19T13:54:52.000Z,2023-06-07T04:29:00.000Z,
1684,111,Qtum,QTUM,qtum,1,2017-05-24T15:19:53.000Z,2023-06-07T04:29:00.000Z,
1693,2395,Theresa May Coin,MAY,theresa-may-coin,1,2017-05-30T20:29:50.000Z,2023-06-07T04:29:00.000Z,
1694,1521,Sumokoin,SUMO,sumokoin,1,2017-05-30T20:44:55.000Z,2023-06-07T04:29:00.000Z,
1697,104,Basic Attention Token,BAT,basic-attention-token,1,2017-06-01T05:14:54.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}"
1698,196,Horizen,ZEN,horizen,1,2017-06-01T16:14:53.000Z,2023-06-07T04:29:00.000Z,
1700,598,Æternity,AE,aeternity,1,2017-06-01T16:39:55.000Z,2023-06-07T04:29:00.000Z,
1701,8520,ScooterCoin,SCOOT,scootercoin,1,2017-06-01T17:44:53.000Z,2023-06-07T04:29:00.000Z,
1703,1679,Metaverse ETP,ETP,metaverse,1,2017-06-05T19:09:56.000Z,2023-06-07T04:29:00.000Z,
1706,1694,Aidos Kuneen,ADK,aidos-kuneen,1,2017-06-06T05:09:52.000Z,2023-06-07T04:29:00.000Z,
1708,1549,Patientory,PTOY,patientory,1,2017-06-06T06:04:53.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06'}"
1710,466,Veritaseum,VERI,veritaseum,1,2017-06-08T15:04:58.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374'}"
1712,833,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,1,2017-06-10T05:49:51.000Z,2023-06-07T04:29:00.000Z,
1720,76,IOTA,MIOTA,iota,1,2017-06-13T14:30:09.000Z,2023-06-07T04:29:00.000Z,
1721,951,Mysterium,MYST,mysterium,1,2017-06-14T13:59:57.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4Cf89ca06ad997bC732Dc876ed2A7F26a9E7f361'}"
1722,2492,More Coin,MORE,more-coin,1,2017-06-16T19:24:59.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x305DE070488C8469dFAC957226c9c900c4BFbA22'}"
1727,332,Bancor,BNT,bancor,1,2017-06-18T15:15:00.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c'}"
1731,2417,GlobalToken,GLT,globaltoken,1,2017-06-19T21:34:58.000Z,2023-06-07T04:29:00.000Z,
1732,276,Numeraire,NMR,numeraire,1,2017-06-23T04:50:03.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671'}"
1736,2342,Unify,UNIFY,unify,1,2017-06-23T20:15:05.000Z,2023-06-07T04:29:00.000Z,
1745,8737,Dinastycoin,DCY,dinastycoin,1,2017-06-24T23:20:00.000Z,2023-06-07T04:29:00.000Z,
1747,2386,Onix,ONX,onix,1,2017-06-24T23:54:59.000Z,2023-06-07T04:29:00.000Z,
1750,7035,GXChain,GXC,gxchain,1,2017-06-25T00:30:00.000Z,2023-06-07T04:29:00.000Z,
1757,365,FUNToken,FUN,funtoken,1,2017-06-27T05:00:03.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419d0d8bdd9af5e606ae2232ed285aff190e711b'}"
1758,1204,TenX,PAY,tenx,1,2017-06-27T05:30:59.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb97048628db6b661d4c2aa833e95dbe1a905b280'}"
1759,266,Status,SNT,status,1,2017-06-28T21:19:15.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x744d70fdbe2ba4cf95131626614a1763df805b9e'}"
1762,301,Ergo,ERG,ergo,1,2017-06-29T00:19:14.000Z,2023-06-07T04:29:00.000Z,
1765,44,EOS,EOS,eos,1,2017-07-01T19:14:14.000Z,2023-06-07T04:29:00.000Z,
1768,575,Ambire AdEx,ADX,adx-net,1,2017-07-01T19:54:14.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xade00c28244d5ce17d72e40330b1c318cd12b7c3'}"
1769,1650,Denarius,D,denarius-d,1,2017-07-02T00:29:14.000Z,2023-06-07T04:29:00.000Z,
1772,189,Storj,STORJ,storj,1,2017-07-02T00:54:14.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac'}"
1774,2603,SocialCoin,SOCC,socialcoin-socc,1,2017-07-02T03:39:15.000Z,2023-06-07T04:29:00.000Z,
1779,1568,Wagerr,WGR,wagerr,1,2017-07-05T00:54:20.000Z,2023-06-07T04:29:00.000Z,
1784,8738,Polybius,PLBT,polybius,1,2017-07-06T18:24:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0affa06e7fbe5bc9a764c979aa66e8256a631f02'}"
1785,521,Gas,GAS,gas,1,2017-07-06T18:39:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7'}"
1786,995,SunContract,SNC,suncontract,1,2017-07-06T19:49:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404'}"
1787,2295,Jetcoin,JET,jetcoin,1,2017-07-07T15:54:15.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8727c112c712c4a03371ac87a74dd6ab104af768'}"
1788,183,Metal DAO,MTL,metal,1,2017-07-09T17:59:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF433089366899D83a9f26A773D59ec7eCF30355e'}"
1789,1214,Populous,PPT,populous,1,2017-07-11T17:11:47.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a'}"
1799,2514,Rupee,RUP,rupee,1,2017-07-11T04:34:44.000Z,2023-06-07T04:29:00.000Z,
1807,1023,Santiment Network Token,SAN,santiment,1,2017-07-12T18:59:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}"
1808,252,OMG Network,OMG,omg,1,2017-07-14T04:34:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd26114cd6ee289accf82350c8d8487fedb8a0c07'}"
1814,1525,Metrix Coin,MRX,metrix-coin,1,2017-07-15T21:24:16.000Z,2023-06-07T04:29:00.000Z,
1816,288,Civic,CVC,civic,1,2017-07-17T17:39:17.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41e5560054824ea6b0732e656e3ad64e20e94e45'}"
1817,449,Voyager Token,VGX,voyager-token,1,2017-07-18T17:49:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d'}"
1824,2543,BitCoal,COAL,bitcoal,1,2017-07-20T19:54:17.000Z,2023-06-07T04:29:00.000Z,
1826,990,Particl,PART,particl,1,2017-07-20T23:44:17.000Z,2023-06-07T04:29:00.000Z,
1828,1874,SmartCash,SMART,smartcash,1,2017-07-21T01:54:17.000Z,2023-06-07T04:29:00.000Z,
1830,2261,SkinCoin,SKIN,skincoin,1,2017-07-21T15:49:17.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2bdc0d42996017fce214b21607a515da41a9e0c5'}"
1831,27,Bitcoin Cash,BCH,bitcoin-cash,1,2017-07-23T16:29:27.000Z,2023-06-07T04:29:00.000Z,
1834,1296,Pillar,PLR,pillar,1,2017-07-24T19:25:00.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe3818504c1b32bf1557b16c238b2e01fd3149c17'}"
1838,1858,OracleChain,OCT,oraclechain,1,2017-07-25T02:15:05.000Z,2023-06-07T04:29:00.000Z,
1839,4,BNB,BNB,bnb,1,2017-07-25T04:30:05.000Z,2023-06-07T04:29:00.000Z,
1846,2369,GeyserCoin,GSR,geysercoin,1,2017-07-27T21:04:54.000Z,2023-06-07T04:29:00.000Z,
1850,2596,Cream,CRM,cream,1,2017-07-31T04:15:06.000Z,2023-06-07T04:29:00.000Z,
1853,692,OAX,OAX,oax,1,2017-07-31T18:40:05.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x701c244b988a513c945973defa05de933b23fe1d'}"
1856,507,district0x,DNT,district0x,1,2017-08-03T22:15:07.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0abdace70d3790235af448c88547603b945604ea'}"
1861,1935,Stox,STX,stox,1,2017-08-05T04:35:03.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x006BeA43Baa3f7A6f765F14f10A1a1b08334EF45'}"
1866,431,Bytom,BTM,bytom,1,2017-08-08T21:39:25.000Z,2023-06-07T04:29:00.000Z,
1876,1359,Dentacoin,DCN,dentacoin,1,2017-08-11T00:19:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6'}"
1878,2351,Shadow Token,SHDW,shadow-token,1,2017-08-12T15:59:24.000Z,2023-06-07T04:29:00.000Z,
1881,1573,DeepOnion,ONION,deeponion,1,2017-08-12T22:54:23.000Z,2023-06-07T04:29:00.000Z,
1883,481,Adshares,ADS,adshares,1,2017-08-12T23:14:24.000Z,2023-06-07T04:29:00.000Z,
1886,289,Dent,DENT,dent,1,2017-08-12T23:39:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3597bfd533a99c9aa083587b074434e61eb0a258'}"
1888,2150,InvestFeed,IFT,investfeed,1,2017-08-13T23:29:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7654915a1b82d6d2d0afc37c52af556ea8983c7e'}"
1896,151,0x Protocol,ZRX,0x,1,2017-08-16T14:09:21.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe41d2489571d322189246dafa5ebde1f4699f498'}"
1902,2271,MyBit,MYB,mybit,1,2017-08-19T19:35:03.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d60d8d7ef6d37e16ebabc324de3be57f135e0bc'}"
1903,1118,HyperCash,HC,hypercash,1,2017-08-20T14:54:59.000Z,2023-06-07T04:29:00.000Z,
1908,1543,Nebulas,NAS,nebulas-token,1,2017-08-23T04:29:58.000Z,2023-06-07T04:29:00.000Z,
1916,2077,BiblePay,BBP,biblepay,1,2017-08-27T22:50:25.000Z,2023-06-07T04:29:00.000Z,
1918,1368,Achain,ACT,achain,1,2017-08-27T19:45:10.000Z,2023-06-07T04:29:00.000Z,
1925,710,Waltonchain,WTC,waltonchain,1,2017-08-27T21:20:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb7cb1c96db6b22b0d3d9536e0108d062bd488f74'}"
1930,2159,Primas,PST,primas,1,2017-08-28T12:05:18.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec'}"
1934,93,Loopring,LRC,loopring,1,2017-08-30T02:15:10.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbbbbca6a901c926f240b89eacb641d8aec7aeafd'}"
1935,2490,LiteCoin Ultra,LTCU,litecoin-ultra,1,2017-08-30T02:55:15.000Z,2023-06-07T04:29:00.000Z,
1937,2284,Po.et,POE,poet,1,2017-09-01T00:30:04.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195'}"
1947,1261,Monetha,MTH,monetha,1,2017-09-06T05:40:04.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaf4dce16da2877f8c9e00544c93b62ac40631f16'}"
1948,902,Aventus,AVT,aventus,1,2017-09-06T16:40:14.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d88ed6e74bbfd96b831231638b66c05571e824f'}"
1949,2147,Agrello,DLT,agrello-delta,1,2017-09-09T23:35:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07e3c70653548B04f0A75970C1F81B4CBbFB606f'}"
1950,1782,Hiveterminal Token,HVN,hiveterminal-token,1,2017-09-10T03:15:20.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xC0Eb85285d83217CD7c891702bcbC0FC401E2D9D'}"
1954,1426,Moeda Loyalty Points,MDA,moeda-loyalty-points,1,2017-09-11T22:40:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x51db5ad35c671a87207d88fc11d593ac0c8415bd'}"
1955,1423,Neblio,NEBL,neblio,1,2017-09-12T13:50:28.000Z,2023-06-07T04:29:00.000Z,
1958,11,TRON,TRX,tron,1,2017-09-13T01:15:22.000Z,2023-06-07T04:29:00.000Z,
1962,1941,BUZZCoin,BUZZ,buzzcoin,1,2017-09-13T02:45:06.000Z,2023-06-07T04:29:00.000Z,
1966,53,Decentraland,MANA,decentraland,1,2017-09-17T00:41:16.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f5d2fb29fb7d3cfee444a200298f468908cc942'}"
1967,2191,Indorse Token,IND,indorse-token,1,2017-09-19T02:49:57.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8e386eda857484f5a12e4b5daa9984e06e73705'}"
1968,2524,XPA,XPA,xpa,1,2017-09-19T02:59:54.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x90528aeb3a2b736b780fd1b6c478bb7e1d643170'}"
1970,2350,ATBCoin,ATB,atbcoin,1,2017-09-19T04:34:55.000Z,2023-06-07T04:29:00.000Z,
1974,471,Propy,PRO,propy,1,2017-09-19T05:24:49.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x226bb599a12c826476e3a771454697ea52e9e220'}"
1975,21,Chainlink,LINK,chainlink,1,2017-09-20T20:54:59.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x514910771af9ca656af840dff83e8264ecf986ca'}"
1982,5976,Kyber Network Crystal Legacy,KNCL,kyber-network-crystal-legacy,1,2017-09-24T14:09:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd974d5c2e2928dea5f71b9825b8b646686bd200'}"
1983,1838,VIBE,VIBE,vibe,1,2017-09-25T03:14:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe8ff5c9c75deb346acac493c463c8950be03dfba'}"
1984,2010,Substratum,SUB,substratum,1,2017-09-25T03:29:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8D75959f1E61EC2571aa72798237101F084DE63a'}"
1991,2471,Rivetz,RVT,rivetz,1,2017-09-25T21:14:32.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244'}"
1993,687,Kin,KIN,kin,1,2017-09-27T19:29:34.000Z,2023-06-07T04:29:00.000Z,
1996,1031,SALT,SALT,salt,1,2017-09-29T05:54:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4156D3342D5c385a87D264F90653733592000581'}"
1998,2409,Ormeus Coin,ORMEUS,ormeus-coin,1,2017-09-29T14:54:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc96df921009b790dffca412375251ed1a2b75c60'}"
2001,1053,ColossusXT,COLX,colossusxt,1,2017-09-29T21:24:24.000Z,2023-06-07T04:29:00.000Z,
2002,2270,TrezarCoin,TZC,trezarcoin,1,2017-09-29T19:09:25.000Z,2023-06-07T04:29:00.000Z,
